,accuracy,seed,n_gen,score,elapsed_time
0,0.556,1,0,35323760.339758955,2.7131381034851074
1,0.556,1,1,35432322.32663358,5.347962856292725
2,0.556,1,2,35432322.32663358,8.008993148803711
3,0.556,1,3,35485633.7990362,10.719345092773438
4,0.556,1,4,35550423.03054148,13.418514490127563
5,0.556,1,5,35550423.03054148,16.097851514816284
6,0.556,1,6,35550423.03054148,18.65219736099243
7,0.556,1,7,35550423.03054148,21.397449493408203
8,0.556,1,8,35553096.11115085,24.185628175735474
9,0.556,1,9,35553096.11115085,27.194133281707764
10,0.556,1,10,35553096.11115085,30.12242579460144
11,0.556,1,11,35553096.11115085,33.20814037322998
12,0.556,1,12,35553096.11115085,36.13459300994873
13,0.556,1,13,35553096.11115085,39.063323974609375
14,0.556,1,14,35553096.11115085,42.03247570991516
15,0.556,2,0,35309448.70464581,2.989659070968628
16,0.556,2,1,35557900.24016239,6.019448757171631
17,0.556,2,2,35557900.24016239,9.13954472541809
18,0.556,2,3,35557900.24016239,12.162145614624023
19,0.556,2,4,35557900.24016239,15.083783149719238
20,0.556,2,5,35557900.24016239,17.966597080230713
21,0.556,2,6,35557900.24016239,20.99221420288086
22,0.556,2,7,35557900.24016239,23.96502995491028
23,0.556,2,8,35557900.24016239,26.98709511756897
24,0.556,2,9,35557900.24016239,30.03043484687805
25,0.556,2,10,35557900.24016239,32.888880014419556
26,0.556,2,11,35557900.24016239,35.786768198013306
27,0.556,2,12,35850808.73330094,38.8471577167511
28,0.556,2,13,35850808.73330094,41.83295202255249
29,0.556,3,0,35253089.233387224,2.922947645187378
30,0.556,3,1,35253089.233387224,5.967081308364868
31,0.556,3,2,35789079.94899768,8.867197751998901
32,0.556,3,3,35789079.94899768,11.869869470596313
33,0.556,3,4,35789079.94899768,14.935274362564087
34,0.556,3,5,35789079.94899768,17.85844898223877
35,0.556,3,6,35789079.94899768,20.855837106704712
36,0.556,3,7,35789079.94899768,23.863930463790894
37,0.556,3,8,35789079.94899768,26.85827350616455
38,0.556,3,9,36256632.64638475,29.745529651641846
39,0.556,3,10,36256632.64638475,32.7587776184082
40,0.556,3,11,36256632.64638475,35.732762813568115
41,0.556,3,12,36256632.64638475,38.71087408065796
42,0.556,3,13,36256632.64638475,41.707237005233765
43,0.556,4,0,34726060.979947455,2.9378585815429688
44,0.556,4,1,35811363.730822906,5.799206256866455
45,0.556,4,2,35847741.71095673,8.689303159713745
46,0.556,4,3,35847741.71095673,11.494031429290771
47,0.556,4,4,35847741.71095673,14.45389699935913
48,0.556,4,5,35847741.71095673,17.362438201904297
49,0.556,4,6,35847741.71095673,20.33036208152771
50,0.556,4,7,36510621.89335186,23.251606702804565
51,0.556,4,8,36510621.89335186,26.111351251602173
52,0.556,4,9,36510621.89335186,29.16046380996704
53,0.556,4,10,36510621.89335186,32.10300636291504
54,0.556,4,11,36510621.89335186,34.97091889381409
55,0.556,4,12,36510621.89335186,37.784414291381836
56,0.556,4,13,36510621.89335186,40.35611176490784
57,0.556,5,0,36176217.498365335,2.578145742416382
58,0.556,5,1,36506992.32585243,5.394212245941162
59,0.556,5,2,36506992.32585243,8.092798709869385
60,0.556,5,3,36506992.32585243,10.705794095993042
